planet_name,disposition,koi_id,kic_id,npl,kep_mag,mstar,mstar_err1,mstar_err2,rstar,rstar_err1,rstar_err2,logrho,logrho_err1,logrho_err2,limbdark_1,limbdark_2,pmass,prad,period,epoch,impact,ecc,omega,depth,duration,ror,dor,snr,ttv_type
S00582.03,SIMULATED,K00582,9020160,3,14.808,0.836,0.062,-0.026,0.988,0.044,-0.076,0.087,0.05,-0.09,0.575,0.15,4.94,2.02,10.39933,10.00446,0.592,0.011,-2.763,351,3.462,0.019,19.123,21.298,rebound
S02585.01,SIMULATED,K02585,7673841,3,13.455,1.074,0.078,-0.052,1.145,0.165,-0.202,0.004,0.119,-0.208,0.393,0.268,3.657,1.665,5.5486,1.74769,0.591,0.004,-1.91,177,2.975,0.013,11.801,35.73,rebound
S02585.03,SIMULATED,K02585,7673841,3,13.455,1.074,0.078,-0.052,1.145,0.165,-0.202,0.004,0.119,-0.208,0.393,0.268,13.793,3.614,8.18253,7.65059,0.584,0.006,-2.538,838,3.48,0.029,15.291,138.892,rebound
S02585.02,SIMULATED,K02585,7673841,3,13.455,1.074,0.078,-0.052,1.145,0.165,-0.202,0.004,0.119,-0.208,0.393,0.268,1.423,1.111,10.83245,6.86848,0.341,0.006,1.865,79,4.244,0.009,18.427,11.443,rebound
S00316.01,SIMULATED,K00316,8008067,3,12.701,0.846,0.063,-0.063,0.981,0.174,-0.139,0.101,0.123,-0.132,0.478,0.219,7.96,2.68,16.13092,9.06788,0.511,0.022,2.402,627,4.165,0.025,25.904,79.775,rebound
S00316.02,SIMULATED,K00316,8008067,3,12.701,0.846,0.063,-0.063,0.981,0.174,-0.139,0.101,0.123,-0.132,0.478,0.219,7.797,2.69,160.64655,44.21773,0.624,0.014,-1.946,632,8.43,0.025,119.906,25.716,rebound
S00316.03,SIMULATED,K00316,8008067,3,12.701,0.846,0.063,-0.063,0.981,0.174,-0.139,0.101,0.123,-0.132,0.478,0.219,5.954,2.158,7.47856,3.1873,0.451,0.011,0.804,406,3.347,0.02,15.508,75.87,rebound
S02714.01,SIMULATED,K02714,12206313,3,13.312,1.012,0.102,-0.074,1.211,0.216,-0.216,-0.095,0.134,-0.193,0.353,0.29,4.455,1.928,15.06806,12.73371,0.685,0.008,-1.514,212,4.083,0.015,21.283,23.415,rebound
S02714.02,SIMULATED,K02714,12206313,3,13.312,1.012,0.102,-0.074,1.211,0.216,-0.216,-0.095,0.134,-0.193,0.353,0.29,6.143,2.2,49.57195,42.46349,0.128,0.011,2.492,277,8.057,0.017,47.078,17.007,rebound
S02714.03,SIMULATED,K02714,12206313,3,13.312,1.012,0.102,-0.074,1.211,0.216,-0.216,-0.095,0.134,-0.193,0.353,0.29,7.176,2.692,193.03242,15.00781,0.063,0.012,3.016,415,12.867,0.02,116.526,13.083,rebound
S00528.01,SIMULATED,K00528,9941859,3,14.598,0.855,0.063,-0.037,1.126,0.191,-0.173,-0.073,0.14,-0.183,0.47,0.224,8.649,2.982,9.91565,6.00734,0.923,0.011,-2.172,589,2.078,0.024,16.375,48.478,rebound
S00528.02,SIMULATED,K00528,9941859,3,14.598,0.855,0.063,-0.037,1.126,0.191,-0.173,-0.073,0.14,-0.183,0.47,0.224,10.21,3.406,100.07566,6.62471,0.818,0.011,-1.13,769,6.281,0.028,76.49,20.152,rebound
S00528.03,SIMULATED,K00528,9941859,3,14.598,0.855,0.063,-0.037,1.126,0.191,-0.173,-0.073,0.14,-0.183,0.47,0.224,9.397,3.096,21.28331,19.30456,0.508,0.021,1.549,635,5.207,0.025,27.246,36.004,rebound
S01909.01,SIMULATED,K01909,10130039,3,12.776,0.899,0.079,-0.057,0.966,0.17,-0.155,0.148,0.126,-0.157,0.404,0.262,3.263,1.547,13.24701,5.022,0.138,0.002,-1.043,215,4.332,0.015,23.547,34.332,rebound
S01909.02,SIMULATED,K01909,10130039,3,12.776,0.899,0.079,-0.057,0.966,0.17,-0.155,0.148,0.126,-0.157,0.404,0.262,1.595,1.194,5.6806,2.83591,0.379,0.001,-2.806,128,3.044,0.011,13.389,31.165,rebound
S01909.03,SIMULATED,K01909,10130039,3,12.776,0.899,0.079,-0.057,0.966,0.17,-0.155,0.148,0.126,-0.157,0.404,0.262,3.472,1.651,26.06022,4.21551,0.718,0.014,1.591,245,3.815,0.016,36.97,27.852,rebound
S00427.01,SIMULATED,K00427,10189546,3,14.621,0.919,0.06,-0.033,0.906,0.107,-0.117,0.241,0.092,-0.127,0.526,0.186,17.691,4.406,25.82491,18.3621,0.415,0.012,2.373,1989,4.753,0.045,39.465,61.644,rebound
S00427.02,SIMULATED,K00427,10189546,3,14.621,0.919,0.06,-0.033,0.906,0.107,-0.117,0.241,0.092,-0.127,0.526,0.186,10.0,3.126,45.05171,26.41555,0.845,0.01,-2.842,1001,3.573,0.032,57.199,23.434,rebound
S00427.03,SIMULATED,K00427,10189546,3,14.621,0.919,0.06,-0.033,0.906,0.107,-0.117,0.241,0.092,-0.127,0.526,0.186,8.923,2.812,122.77286,28.3126,0.212,0.013,-0.292,810,8.493,0.028,111.589,11.598,rebound
S02707.01,SIMULATED,K02707,5480640,3,14.467,0.873,0.065,-0.033,1.163,0.18,-0.2,-0.107,0.126,-0.201,0.46,0.229,10.424,3.302,59.68771,34.0419,0.307,0.007,2.196,677,8.402,0.026,52.809,17.024,rebound
S02707.02,SIMULATED,K02707,5480640,3,14.467,0.873,0.065,-0.033,1.163,0.18,-0.2,-0.107,0.126,-0.201,0.46,0.229,4.142,1.728,14.84713,7.75624,0.546,0.011,-1.815,185,4.687,0.014,20.877,9.259,rebound
S02707.03,SIMULATED,K02707,5480640,3,14.467,0.873,0.065,-0.033,1.163,0.18,-0.2,-0.107,0.126,-0.201,0.46,0.229,8.651,2.767,27.44809,20.9277,0.908,0.006,0.497,475,3.115,0.022,31.453,17.386,rebound
S02597.01,SIMULATED,K02597,12120307,3,14.79,1.01,0.169,-0.152,0.961,0.37,-0.123,0.205,0.236,-0.128,0.295,0.31,3.196,1.554,8.18543,2.43007,0.42,0.01,-2.797,219,3.25,0.015,17.839,13.337,rebound
S02597.02,SIMULATED,K02597,12120307,3,14.79,1.01,0.169,-0.152,0.961,0.37,-0.123,0.205,0.236,-0.128,0.295,0.31,3.974,1.646,12.40411,0.08863,0.686,0.015,-1.245,246,3.06,0.016,23.535,12.148,rebound
S02597.03,SIMULATED,K02597,12120307,3,14.79,1.01,0.169,-0.152,0.961,0.37,-0.123,0.205,0.236,-0.128,0.295,0.31,2.851,1.442,5.74023,3.064,0.888,0.008,2.758,189,1.521,0.014,14.08,13.638,rebound
S01613.01,SIMULATED,K01613,6268648,3,11.049,1.055,0.071,-0.064,1.263,0.054,-0.054,-0.132,0.042,-0.045,0.335,0.295,2.492,1.367,16.56236,13.12418,0.598,0.007,-0.315,98,4.686,0.01,22.031,22.893,rebound
S01613.03,SIMULATED,K01613,6268648,3,11.049,1.055,0.071,-0.064,1.263,0.054,-0.054,-0.132,0.042,-0.045,0.335,0.295,16.117,4.043,21.49311,7.93208,0.851,0.011,-0.512,860,3.647,0.029,26.225,175.337,rebound
S01613.02,SIMULATED,K01613,6268648,3,11.049,1.055,0.071,-0.064,1.263,0.054,-0.054,-0.132,0.042,-0.045,0.335,0.295,3.003,1.453,98.15851,36.18334,0.857,0.012,1.095,111,5.503,0.011,72.183,10.647,rebound
S01106.01,SIMULATED,K01106,3240158,3,14.818,1.07,0.068,-0.081,0.939,0.184,-0.107,0.261,0.126,-0.097,0.373,0.283,6.674,2.563,7.70483,3.36957,0.324,0.008,0.429,626,3.192,0.025,17.882,37.024,rebound
S01106.02,SIMULATED,K01106,3240158,3,14.818,1.07,0.068,-0.081,0.939,0.184,-0.107,0.261,0.126,-0.097,0.373,0.283,3.657,1.681,16.5961,13.13139,0.145,0.018,-0.682,269,4.327,0.016,29.813,10.885,rebound
S01106.03,SIMULATED,K01106,3240158,3,14.818,1.07,0.068,-0.081,0.939,0.184,-0.107,0.261,0.126,-0.097,0.373,0.283,3.263,1.556,13.71706,10.36314,0.235,0.007,-2.456,230,3.958,0.015,26.279,10.25,rebound
S03083.01,SIMULATED,K03083,7106173,3,12.857,1.187,0.061,-0.068,0.83,0.177,-0.071,0.466,0.13,-0.068,0.428,0.251,4.548,1.754,10.67893,6.72214,0.833,0.011,0.397,374,1.834,0.019,26.027,63.459,rebound
S03083.02,SIMULATED,K03083,7106173,3,12.857,1.187,0.061,-0.068,0.83,0.177,-0.071,0.466,0.13,-0.068,0.428,0.251,4.454,1.835,6.53191,1.23294,0.36,0.009,1.538,410,2.519,0.02,18.761,88.926,rebound
S03083.03,SIMULATED,K03083,7106173,3,12.857,1.187,0.061,-0.068,0.83,0.177,-0.071,0.466,0.13,-0.068,0.428,0.251,1.351,1.079,8.72955,5.74809,0.561,0.012,-0.332,141,2.478,0.012,22.7,26.645,rebound
S00896.01,SIMULATED,K00896,7825899,3,15.258,0.852,0.024,-0.062,0.795,0.078,-0.03,0.378,0.079,-0.041,0.532,0.183,19.023,4.326,16.96506,14.9183,0.414,0.007,-2.214,2486,3.797,0.05,33.122,83.836,rebound
S00896.02,SIMULATED,K00896,7825899,3,15.258,0.852,0.024,-0.062,0.795,0.078,-0.03,0.378,0.079,-0.041,0.532,0.183,10.003,3.093,6.59469,4.8295,0.882,0.008,0.384,1271,1.547,0.036,17.633,68.423,rebound
S00896.03,SIMULATED,K00896,7825899,3,15.258,0.852,0.024,-0.062,0.795,0.078,-0.03,0.378,0.079,-0.041,0.532,0.183,3.974,1.578,30.16092,12.51245,0.706,0.011,-2.861,330,3.488,0.018,48.603,8.36,rebound
S00283.01,SIMULATED,K00283,5695396,3,11.525,1.014,0.068,-0.062,1.147,0.148,-0.098,-0.024,0.119,-0.102,0.415,0.257,5.893,2.211,16.69912,3.58857,0.822,0.002,-0.827,312,3.185,0.018,24.078,74.455,rebound
S00283.02,SIMULATED,K00283,5695396,3,11.525,1.014,0.068,-0.062,1.147,0.148,-0.098,-0.024,0.119,-0.102,0.415,0.257,4.273,1.758,26.47897,6.99182,0.634,0.007,0.364,197,4.879,0.014,32.742,37.465,rebound
S00283.03,SIMULATED,K00283,5695396,3,11.525,1.014,0.05,-0.061,1.147,0.184,-0.086,-0.024,0.142,-0.089,0.415,0.257,13.233,3.504,9.85032,1.47573,0.469,0.007,-1.211,784,4.093,0.028,16.93,243.76,rebound
S00829.01,SIMULATED,K00829,5358241,3,15.386,1.173,0.062,-0.062,0.799,0.161,-0.094,0.51,0.123,-0.094,0.419,0.256,9.695,3.202,19.14226,16.72987,0.646,0.009,1.894,1348,2.959,0.037,39.726,47.872,rebound
S00829.02,SIMULATED,K00829,5358241,3,15.386,1.173,0.062,-0.062,0.799,0.161,-0.094,0.51,0.123,-0.094,0.419,0.256,8.298,2.833,10.00866,2.72913,0.854,0.008,-3.141,1055,1.721,0.032,25.785,51.62,rebound
S00829.03,SIMULATED,K00829,5358241,3,15.386,1.173,0.062,-0.062,0.799,0.161,-0.094,0.51,0.123,-0.094,0.419,0.256,16.452,4.126,39.57433,16.15418,0.605,0.004,-2.496,2238,4.017,0.047,64.473,55.434,rebound
S00041.02,SIMULATED,K00041,6521045,3,11.197,1.171,0.126,-0.068,1.529,0.094,-0.079,-0.336,0.065,-0.057,0.405,0.264,2.597,1.337,7.08332,2.36324,0.725,0.006,2.33,64,3.536,0.008,10.697,23.92,rebound
S00041.03,SIMULATED,K00041,6521045,3,11.197,1.171,0.126,-0.068,1.529,0.094,-0.079,-0.336,0.065,-0.057,0.405,0.264,3.509,1.594,36.33522,33.06122,0.14,0.008,2.4,91,8.675,0.01,31.819,15.175,rebound
S00041.01,SIMULATED,K00041,6521045,3,11.197,1.171,0.126,-0.068,1.529,0.094,-0.079,-0.336,0.065,-0.057,0.405,0.264,5.954,2.324,13.18117,0.74201,0.948,0.009,-0.397,194,2.249,0.014,16.183,52.852,rebound
S00775.01,SIMULATED,K00775,11754553,3,15.095,0.59,0.029,-0.035,0.664,0.027,-0.029,0.453,0.041,-0.05,0.683,0.072,5.595,2.085,17.08122,2.7666,0.733,0.008,-0.605,827,2.684,0.029,35.228,22.076,rebound
S00775.02,SIMULATED,K00775,11754553,3,15.095,0.59,0.029,-0.035,0.664,0.027,-0.029,0.453,0.041,-0.05,0.683,0.072,5.538,2.252,8.21033,5.36935,0.552,0.003,0.152,965,2.525,0.031,21.62,37.125,rebound
S00775.03,SIMULATED,K00775,11754553,3,15.095,0.59,0.029,-0.035,0.664,0.027,-0.029,0.453,0.041,-0.05,0.683,0.072,5.368,2.074,37.99029,22.54829,0.128,0.01,-0.804,819,4.966,0.029,60.028,14.721,rebound
S01598.01,SIMULATED,K01598,10004738,3,14.279,1.013,0.034,-0.067,0.889,0.065,-0.035,0.308,0.067,-0.047,0.46,0.229,10.979,3.309,58.03107,23.15357,0.835,0.007,-3.109,1164,3.796,0.034,71.258,43.819,rebound
S01598.02,SIMULATED,K01598,10004738,3,14.279,1.013,0.034,-0.067,0.889,0.065,-0.035,0.308,0.067,-0.047,0.46,0.229,7.96,2.713,95.47202,38.55538,0.853,0.007,2.106,782,4.187,0.028,99.279,22.993,rebound
S01598.03,SIMULATED,K01598,10004738,3,14.279,1.013,0.034,-0.067,0.889,0.065,-0.035,0.308,0.067,-0.047,0.46,0.229,2.851,1.439,14.32169,8.72131,0.455,0.005,-1.356,220,3.558,0.015,28.027,16.668,rebound
S00806.01,SIMULATED,K00806,3832474,3,15.403,0.938,0.035,-0.082,0.585,0.079,-0.037,0.82,0.078,-0.05,0.471,0.223,265.162,9.253,148.70879,0.23684,0.779,0.004,0.884,21034,4.808,0.145,197.862,171.32,rebound
S00806.02,SIMULATED,K00806,3832474,3,15.403,0.938,0.035,-0.082,0.585,0.079,-0.037,0.82,0.078,-0.05,0.471,0.223,40.138,6.899,63.03186,52.52292,0.24,0.009,0.617,11690,4.645,0.108,111.187,146.664,rebound
S00806.03,SIMULATED,K00806,3832474,3,15.403,0.938,0.028,-0.079,0.585,0.092,-0.034,0.82,0.089,-0.046,0.471,0.223,4.642,1.986,30.64544,29.19725,0.445,0.016,-2.658,968,3.181,0.031,68.482,17.428,rebound
S00314.01,SIMULATED,K00314,7603200,3,12.925,0.417,0.036,-0.04,0.488,0.032,-0.048,0.705,0.059,-0.103,0.34,0.372,3.229,1.453,14.11433,8.81443,0.892,0.014,-0.782,745,1.475,0.027,37.613,113.288,rebound
S00314.02,SIMULATED,K00314,7603200,3,12.925,0.417,0.036,-0.04,0.488,0.032,-0.048,0.705,0.059,-0.103,0.34,0.372,2.177,1.268,23.61271,2.50352,0.243,0.011,0.618,568,3.361,0.024,53.059,66.959,rebound
S00314.03,SIMULATED,K00314,7603200,3,12.925,0.417,0.036,-0.04,0.488,0.032,-0.048,0.705,0.059,-0.103,0.34,0.372,4.642,1.926,10.54285,0.67997,0.3,0.001,2.897,1310,2.579,0.036,31.003,230.742,rebound
S00584.01,SIMULATED,K00584,9146018,3,14.129,1.052,0.056,-0.046,1.104,0.137,-0.08,0.042,0.114,-0.084,0.47,0.224,8.83,2.866,10.30846,8.25766,0.424,0.007,0.876,566,3.977,0.024,18.357,53.806,rebound
S00584.02,SIMULATED,K00584,9146018,3,14.129,1.052,0.056,-0.046,1.104,0.137,-0.08,0.042,0.114,-0.084,0.47,0.224,7.96,2.731,22.03946,18.95736,0.813,0.003,-0.912,513,3.438,0.023,30.465,33.365,rebound
S00584.03,SIMULATED,K00584,9146018,3,14.129,1.052,0.056,-0.046,1.104,0.137,-0.08,0.042,0.114,-0.084,0.47,0.224,1.903,1.194,6.72138,5.65725,0.412,0.012,-2.334,98,3.463,0.01,13.8,11.554,rebound
S00886.01,SIMULATED,K00886,7455287,3,15.847,0.367,0.038,-0.053,0.401,0.036,-0.054,0.905,0.069,-0.129,0.29,0.406,4.142,1.785,8.31496,5.48965,0.201,0.009,-1.067,1667,2.12,0.041,30.854,53.793,rebound
S00886.02,SIMULATED,K00886,7455287,3,15.847,0.367,0.038,-0.053,0.401,0.036,-0.054,0.905,0.069,-0.129,0.29,0.406,2.341,1.339,12.53398,11.62275,0.543,0.011,1.41,938,2.047,0.031,40.554,24.648,rebound
S00886.03,SIMULATED,K00886,7455287,3,15.847,0.367,0.038,-0.053,0.401,0.036,-0.054,0.905,0.069,-0.129,0.29,0.406,2.466,1.349,21.79352,8.35678,0.49,0.008,2.945,952,2.572,0.031,58.653,19.001,rebound
S02163.01,SIMULATED,K02163,11358389,3,14.651,0.909,0.145,-0.13,0.876,0.333,-0.133,0.28,0.231,-0.149,0.359,0.287,5.368,1.819,11.02554,3.55428,0.535,0.006,-0.608,362,3.181,0.019,23.048,24.24,rebound
S02163.02,SIMULATED,K02163,11358389,3,14.651,0.909,0.145,-0.13,0.876,0.333,-0.133,0.28,0.231,-0.149,0.359,0.287,4.142,1.654,18.38486,16.92171,0.443,0.022,0.575,299,3.922,0.017,32.41,15.549,rebound
S02163.03,SIMULATED,K02163,11358389,3,14.651,0.909,0.145,-0.13,0.876,0.333,-0.133,0.28,0.231,-0.149,0.359,0.287,3.773,1.644,29.17728,10.14774,0.667,0.006,1.747,295,3.859,0.017,44.098,12.185,rebound
S00116.01,SIMULATED,K00116,8395660,4,12.882,0.838,0.07,-0.063,0.962,0.154,-0.103,0.123,0.123,-0.109,0.393,0.268,7.637,2.745,14.11077,3.59707,0.736,0.008,1.082,684,3.181,0.026,24.078,92.372,rebound
S00116.02,SIMULATED,K00116,8395660,4,12.882,0.838,0.07,-0.063,0.962,0.154,-0.103,0.123,0.123,-0.109,0.393,0.268,9.898,2.984,45.59013,21.78905,0.33,0.013,-1.564,808,6.528,0.028,52.621,61.214,rebound
S00116.04,SIMULATED,K00116,8395660,4,12.882,0.838,0.07,-0.063,0.962,0.154,-0.103,0.123,0.123,-0.109,0.393,0.268,2.572,1.362,24.93426,19.7866,0.739,0.013,-2.595,168,3.776,0.013,35.192,17.133,rebound
S00116.03,SIMULATED,K00116,8395660,4,12.882,0.838,0.07,-0.063,0.962,0.154,-0.103,0.123,0.123,-0.109,0.393,0.268,2.518,1.399,6.40909,0.27701,0.695,0.014,-0.424,177,2.556,0.013,14.229,35.524,rebound
S00284.01,SIMULATED,K00284,6021275,4,11.818,1.304,0.066,-0.066,0.856,0.157,-0.173,0.466,0.116,-0.179,0.345,0.292,4.642,1.991,18.58365,3.49888,0.916,0.005,0.439,454,1.699,0.021,37.667,88.16,rebound
S00284.02,SIMULATED,K00284,6021275,4,11.818,1.304,0.066,-0.066,0.856,0.157,-0.173,0.466,0.116,-0.179,0.345,0.292,2.972,1.445,6.7535,-8.43036,0.114,0.002,2.235,239,2.709,0.015,18.927,77.92,rebound
S00284.03,SIMULATED,K00284,6021275,4,11.818,1.304,0.066,-0.066,0.856,0.157,-0.173,0.466,0.116,-0.179,0.345,0.292,2.046,1.259,6.12966,22.77927,0.548,0.023,1.772,181,2.171,0.013,18.458,60.228,rebound
S00284.04,SIMULATED,K00284,6021275,4,11.818,1.304,0.066,-0.066,0.856,0.157,-0.173,0.466,0.116,-0.179,0.345,0.292,3.034,1.455,113.8016,87.5922,0.497,0.023,1.954,242,5.976,0.016,126.075,19.225,rebound
S00416.01,SIMULATED,K00416,6508221,4,14.29,0.927,0.035,-0.069,0.821,0.054,-0.031,0.373,0.064,-0.049,0.494,0.204,10.424,3.185,18.82678,3.51842,0.727,0.007,-2.744,1265,3.007,0.036,35.374,90.444,rebound
S00416.02,SIMULATED,K00416,6508221,4,14.29,0.927,0.035,-0.069,0.821,0.054,-0.031,0.373,0.064,-0.049,0.494,0.204,8.471,3.061,91.24405,12.49678,0.887,0.01,-1.815,1168,3.694,0.034,101.313,38.014,rebound
S00416.03,SIMULATED,K00416,6508221,4,14.29,0.927,0.035,-0.069,0.821,0.054,-0.031,0.373,0.064,-0.049,0.494,0.204,8.129,2.615,10.07941,8.74898,0.001,0.01,-2.322,852,3.423,0.029,23.322,83.411,rebound
S00416.04,SIMULATED,K00416,6508221,4,14.29,0.927,0.037,-0.067,0.821,0.063,-0.029,0.373,0.073,-0.047,0.494,0.204,4.839,1.837,32.61027,8.25237,0.358,0.013,1.556,420,4.607,0.021,51.012,22.97,rebound
S00474.01,SIMULATED,K00474,10460984,4,14.282,1.105,0.075,-0.068,1.39,0.179,-0.146,-0.236,0.131,-0.147,0.351,0.289,9.5,2.913,11.22823,7.15927,0.367,0.008,-2.175,369,5.237,0.019,15.697,30.712,rebound
S00474.02,SIMULATED,K00474,10460984,4,14.282,1.105,0.075,-0.068,1.39,0.179,-0.146,-0.236,0.131,-0.147,0.351,0.289,7.797,2.77,29.73325,26.46636,0.201,0.007,-2.535,333,7.581,0.018,30.047,17.153,rebound
S00474.03,SIMULATED,K00474,10460984,4,14.282,1.105,0.075,-0.068,1.39,0.179,-0.146,-0.236,0.131,-0.147,0.351,0.289,17.328,4.35,97.32666,79.51814,0.116,0.014,-2.646,823,11.55,0.029,66.242,23.6,rebound
S00474.04,SIMULATED,K00474,10460984,4,14.282,1.105,0.075,-0.068,1.39,0.179,-0.146,-0.236,0.131,-0.147,0.351,0.289,4.057,1.672,5.17259,3.91753,0.262,0.001,2.611,121,4.128,0.011,9.354,14.879,rebound
S00520.03,SIMULATED,K00520,8037145,4,14.55,0.743,0.055,-0.029,0.774,0.032,-0.06,0.353,0.04,-0.074,0.582,0.145,6.271,2.377,26.96806,2.77794,0.674,0.008,0.3,791,3.604,0.028,44.264,33.05,rebound
S00520.01,SIMULATED,K00520,8037145,4,14.55,0.743,0.055,-0.029,0.774,0.032,-0.06,0.353,0.04,-0.074,0.582,0.145,8.298,2.701,13.36042,13.14487,0.536,0.013,0.193,1022,3.239,0.032,27.715,60.607,rebound
S00520.02,SIMULATED,K00520,8037145,4,14.55,0.743,0.055,-0.029,0.774,0.032,-0.06,0.353,0.04,-0.074,0.582,0.145,3.974,1.686,5.68657,3.4131,0.248,0.017,0.088,398,2.737,0.02,15.687,36.13,rebound
S00520.04,SIMULATED,K00520,8037145,4,14.55,0.743,0.055,-0.029,0.774,0.032,-0.06,0.353,0.04,-0.074,0.582,0.145,3.098,1.581,53.54372,24.5301,0.501,0.005,2.914,350,5.18,0.019,69.956,10.409,rebound
S00623.01,SIMULATED,K00623,12068975,4,11.811,0.857,0.043,-0.049,1.022,0.036,-0.04,0.054,0.032,-0.039,0.334,0.296,3.297,1.493,10.73228,1.22182,0.365,0.014,-0.971,179,4.123,0.013,19.036,47.81,rebound
S00623.02,SIMULATED,K00623,12068975,4,11.811,0.857,0.043,-0.049,1.022,0.036,-0.04,0.054,0.032,-0.039,0.334,0.296,3.366,1.472,16.25556,8.39881,0.015,0.015,2.277,174,4.957,0.013,25.108,37.865,rebound
S00623.03,SIMULATED,K00623,12068975,4,11.811,0.857,0.043,-0.049,1.022,0.036,-0.04,0.054,0.032,-0.039,0.334,0.296,2.133,1.265,5.80715,2.03888,0.718,0.016,-1.445,128,2.547,0.011,12.639,46.472,rebound
S00623.04,SIMULATED,K00623,12068975,4,11.811,0.857,0.043,-0.049,1.022,0.036,-0.04,0.054,0.032,-0.039,0.334,0.296,3.229,1.54,26.14291,12.23619,0.471,0.005,0.635,191,5.189,0.014,34.462,32.69,rebound
S00700.01,SIMULATED,K00700,8962094,4,13.58,0.955,0.044,-0.076,0.926,0.104,-0.037,0.23,0.104,-0.051,0.386,0.271,5.954,2.287,31.65491,19.25759,0.179,0.008,-1.655,513,5.479,0.023,44.804,40.562,rebound
S00700.02,SIMULATED,K00700,8962094,4,13.58,0.955,0.044,-0.076,0.926,0.104,-0.037,0.23,0.104,-0.051,0.386,0.271,2.822,1.456,9.59926,1.8671,0.104,0.009,-1.834,208,3.693,0.014,20.225,29.716,rebound
S00700.03,SIMULATED,K00700,8962094,4,13.58,0.955,0.044,-0.076,0.926,0.104,-0.037,0.23,0.104,-0.051,0.386,0.271,1.77,1.241,15.04367,12.83784,0.592,0.003,-1.956,151,3.471,0.012,27.284,17.227,rebound
S00700.04,SIMULATED,K00700,8962094,4,13.58,0.955,0.044,-0.076,0.926,0.104,-0.037,0.23,0.104,-0.051,0.386,0.271,3.034,1.487,69.90357,22.56569,0.744,0.009,0.575,216,4.828,0.015,75.98,11.521,rebound
S00730.01,SIMULATED,K00730,10227020,4,15.344,1.145,0.081,-0.067,1.618,0.209,-0.209,-0.419,0.134,-0.193,0.419,0.256,13.096,3.54,15.12824,1.61046,0.588,0.009,-0.391,402,5.814,0.02,16.639,10.357,rebound
S00730.02,SIMULATED,K00730,10227020,4,15.344,1.145,0.081,-0.067,1.618,0.209,-0.209,-0.419,0.134,-0.193,0.419,0.256,8.298,2.742,10.06694,1.50727,0.802,0.015,-1.863,241,3.839,0.016,12.689,7.569,rebound
S00730.03,SIMULATED,K00730,10227020,4,15.344,1.145,0.081,-0.067,1.618,0.209,-0.209,-0.419,0.134,-0.193,0.419,0.256,13.51,3.653,20.23413,2.42405,0.718,0.011,2.787,428,5.533,0.021,20.162,9.54,rebound
S00730.04,SIMULATED,K00730,10227020,4,15.344,1.145,0.081,-0.067,1.618,0.209,-0.209,-0.419,0.134,-0.193,0.419,0.256,6.674,2.476,7.54205,0.47436,0.531,0.002,0.099,196,4.767,0.014,10.473,7.148,rebound
S00935.01,SIMULATED,K00935,9347899,4,15.237,0.92,0.076,-0.068,1.163,0.187,-0.25,-0.084,0.121,-0.241,0.335,0.295,26.515,5.646,21.41276,11.11117,0.444,0.016,-1.994,1980,5.783,0.045,27.143,71.067,rebound
S00935.02,SIMULATED,K00935,9347899,4,15.237,0.92,0.076,-0.068,1.163,0.187,-0.25,-0.084,0.121,-0.241,0.335,0.295,23.652,5.358,43.75972,38.10845,0.497,0.001,-3.098,1784,7.009,0.042,43.714,44.936,rebound
S00935.03,SIMULATED,K00935,9347899,4,15.237,0.92,0.076,-0.068,1.163,0.187,-0.25,-0.084,0.121,-0.241,0.335,0.295,15.459,4.106,89.94856,35.24713,0.01,0.012,2.873,1047,10.008,0.032,70.676,18.554,rebound
S00935.04,SIMULATED,K00935,9347899,4,15.237,0.92,0.076,-0.068,1.163,0.187,-0.25,-0.084,0.121,-0.241,0.335,0.295,4.839,1.991,9.88126,4.0801,0.761,0.008,0.258,246,3.131,0.016,16.199,12.933,rebound
S01236.01,SIMULATED,K01236,6677841,4,13.659,1.492,0.134,-0.11,0.836,0.285,-0.38,0.556,0.136,-0.285,0.305,0.304,28.802,5.671,37.03751,27.87131,0.871,0.007,-2.517,3864,2.702,0.062,63.9,234.11,rebound
S01236.02,SIMULATED,K01236,6677841,4,13.659,1.492,0.134,-0.11,0.836,0.285,-0.38,0.556,0.136,-0.285,0.305,0.304,14.679,3.96,12.7676,11.37305,0.215,0.003,0.956,1884,3.163,0.043,31.4,194.431,rebound
S01236.03,SIMULATED,K01236,6677841,4,13.659,1.492,0.157,-0.128,0.836,0.426,-0.102,0.556,0.268,-0.108,0.305,0.304,11.563,3.318,56.44906,16.05189,0.321,0.004,-1.703,1322,5.041,0.036,84.582,64.757,rebound
S01236.04,SIMULATED,K01236,6677841,4,13.659,1.492,0.134,-0.11,0.836,0.285,-0.38,0.556,0.136,-0.285,0.305,0.304,17.328,4.282,101.95406,8.19649,0.946,0.011,2.511,2202,2.766,0.047,125.495,80.437,rebound
S01952.04,SIMULATED,K01952,7747425,4,14.601,1.142,0.068,-0.05,0.532,0.16,-0.16,1.029,0.117,-0.16,0.46,0.229,5.368,2.096,43.85735,31.08517,0.236,0.018,-2.323,1304,3.331,0.036,102.813,46.62,rebound
S01952.01,SIMULATED,K01952,7747425,4,14.601,1.142,0.068,-0.05,0.532,0.16,-0.16,1.029,0.117,-0.16,0.46,0.229,4.739,1.941,8.27342,6.83715,0.343,0.014,0.791,1119,1.804,0.033,33.812,91.698,rebound
