planet_name,disposition,koi_id,kic_id,npl,kep_mag,mstar,mstar_err1,mstar_err2,rstar,rstar_err1,rstar_err2,limbdark_1,limbdark_2,pmass,prad,epoch,period,impact,depth,duration,ttv_type
S00245.02,SIMULATED,K00245,8478994,4,9.705,0.7357865135845917,0.047,-0.036,0.8325067471036366,0.014,-0.014,0.3215,0.1859,4.407852552554918,1.949081456154428,21.258907860682783,24.099965877792506,0.4626459248148981,460.70518147214653,4.286727179173548,rebound
S00245.03,SIMULATED,K00245,8478994,4,9.705,0.7357865135845917,0.047,-0.036,0.8325067471036366,0.014,-0.014,0.3215,0.1859,9.017235123431737,3.0024708800087003,13.124347790968596,15.12223062681837,0.21907931803036454,1093.2531204502782,4.0390920673954325,rebound
S00245.04,SIMULATED,K00245,8478994,4,9.705,0.7357865135845917,0.047,-0.036,0.8325067471036366,0.014,-0.014,0.3215,0.1859,6.4692189770198,2.567038649390479,5.434674380911431,57.9252816952764,0.6228988028953454,799.1493168263629,5.067237420391217,rebound
S00284.01,SIMULATED,K00284,6021275,4,11.818,1.2209135553480397,0.065,-0.065,0.9700981260540354,0.079,-0.068,0.3447,0.2916,5.594944667061562,2.2600472621996754,18.797127008071957,20.40456941959054,0.3619170545540344,456.18641981471023,4.1970282023919045,rebound
S00284.02,SIMULATED,K00284,6021275,4,11.818,1.2209135553480397,0.065,-0.065,0.9700981260540354,0.079,-0.068,0.3447,0.2916,4.4535641023069115,1.6896531213057555,-4.273464837187166,7.341087024075879,0.07154410901508045,254.97782961015568,3.183252321475375,rebound
S00284.03,SIMULATED,K00284,6021275,4,11.818,1.2209135553480397,0.065,-0.065,0.9700981260540354,0.079,-0.068,0.3447,0.2916,1.0212666244028048,1.0045224048044987,62.59579530874188,6.855192876633654,0.3068801991783065,90.1211169201378,2.9996037914466585,rebound
S00284.04,SIMULATED,K00284,6021275,4,11.818,1.2209135553480397,0.065,-0.065,0.9700981260540354,0.079,-0.068,0.3447,0.2916,3.003001544435849,1.4664872085604255,104.76627500705123,124.94175992720282,0.8948691142551295,192.07191596391598,3.6763566496627993,rebound
S00416.01,SIMULATED,K00416,6508221,4,14.29,0.8307928903208646,0.037,-0.045,0.7587671771038006,0.014,-0.014,0.4945,0.20439999999999997,8.47141496794205,2.873939831616645,19.014443251288586,20.703295332026926,0.2651364495182624,1205.8045352300546,3.8789947667111284,rebound
S00416.02,SIMULATED,K00416,6508221,4,14.29,0.8307928903208646,0.037,-0.045,0.7587671771038006,0.014,-0.014,0.4945,0.20439999999999997,9.594094768083302,3.0428201569723994,20.579814373088258,100.31416031883825,0.36421590391156167,1351.68078152284,6.340694678918083,rebound
S00416.03,SIMULATED,K00416,6508221,4,14.29,0.8307928903208646,0.037,-0.045,0.7587671771038006,0.014,-0.014,0.4945,0.20439999999999997,7.176156343264998,2.688989800270944,4.47490742421587,11.082986811260964,0.4065372024570941,1055.6012106163007,2.9844607615893857,rebound
S00416.04,SIMULATED,K00416,6508221,4,14.29,0.8307928903208646,0.037,-0.045,0.7587671771038006,0.014,-0.014,0.4945,0.20439999999999997,4.407852552554918,1.8303471957069533,4.253641538811688,35.85563148750857,0.35861253471055354,489.08971052673775,4.509758914544354,rebound
S00474.01,SIMULATED,K00474,10460984,4,14.282,1.0457212411506989,0.039,-0.052,1.0112309366238614,0.024,-0.023,0.3511,0.2889,9.015295781181866,2.9180121328239936,2.5106825537294317,11.917300246301435,0.5905609367940429,699.8615480864797,3.3335719200309026,rebound
S00474.02,SIMULATED,K00474,10460984,4,14.282,1.0457212411506989,0.039,-0.052,1.0112309366238614,0.024,-0.023,0.3511,0.2889,10.644798822671282,3.025296497300878,23.231708939552796,31.55630785915293,0.3471236200695842,752.270160661944,5.359747067718338,rebound
S00474.03,SIMULATED,K00474,10460984,4,14.282,1.0457212411506989,0.039,-0.052,1.0112309366238614,0.024,-0.023,0.3511,0.2889,12.055507737298282,3.484894923451931,101.69883051291622,103.29521391739289,0.8275806569957515,998.1994403098059,4.763481884088132,rebound
S00474.04,SIMULATED,K00474,10460984,4,14.282,1.0457212411506989,0.039,-0.052,1.0112309366238614,0.024,-0.023,0.3511,0.2889,3.4366156410815094,1.599270142505615,4.441275484508345,5.4854015967723235,0.8295313841652159,210.2236658655355,1.7808120913973484,rebound
S00520.03,SIMULATED,K00520,8037145,4,14.55,0.8576737726413165,0.033,-0.043,0.80086312867289,0.016,-0.016,0.582,0.1451,6.142641741186869,2.2886951395793127,11.852822770244458,28.44474260365994,0.2137070229952067,686.4326576651007,4.562949997363478,rebound
S00520.01,SIMULATED,K00520,8037145,4,14.55,0.8576737726413165,0.033,-0.043,0.80086312867289,0.016,-0.016,0.582,0.1451,7.558493895733195,2.6445855893909798,0.7064223859071593,14.093338215174139,0.4132902211278596,916.5101877042407,3.3655716608384583,rebound
S00520.02,SIMULATED,K00520,8037145,4,14.55,0.8576737726413165,0.033,-0.043,0.80086312867289,0.016,-0.016,0.582,0.1451,3.296969627652857,1.6224830634851564,4.006165129871413,6.000967035747074,0.7766000542618443,344.97084044463026,1.7517623428314222,rebound
S00520.04,SIMULATED,K00520,8037145,4,14.55,0.8576737726413165,0.033,-0.043,0.80086312867289,0.016,-0.016,0.582,0.1451,3.003001544435849,1.437054043631423,21.153112602143043,56.51586706706348,0.7089814013743102,270.62520630026637,4.141055125964989,rebound
S00593.01,SIMULATED,K00593,9958962,4,14.957,1.306803888597821,0.134,-0.134,0.9029421910838875,0.302,-0.101,0.3588,0.2868,6.956699348851232,2.6069049635299404,4.9407602294518185,10.809810483724133,0.060153994718355176,700.5984086931456,3.3088712830747493,rebound
S00593.02,SIMULATED,K00593,9958962,4,14.957,1.306803888597821,0.134,-0.134,0.9029421910838875,0.302,-0.101,0.3588,0.2868,12.305523669106396,3.7757321649127027,19.657339861764935,97.74591895610293,0.14012827669349218,1469.6743274171438,6.838126785899491,rebound
S00593.03,SIMULATED,K00593,9958962,4,14.957,1.306803888597821,0.134,-0.134,0.9029421910838875,0.302,-0.101,0.3588,0.2868,8.47141496794205,2.6654985513572784,53.47747947386217,55.22260375561083,0.8923403595707221,732.4460652528744,2.5767711982387964,rebound
S00593.04,SIMULATED,K00593,9958962,4,14.957,1.306803888597821,0.134,-0.134,0.9029421910838875,0.302,-0.101,0.3588,0.2868,8.922762445596327,3.151972183299851,228.7118264171425,259.6911505271429,0.16062757374925415,1024.1970034176736,9.44087419321006,rebound
S00623.01,SIMULATED,K00623,12068975,4,11.811,1.0052629711171412,0.07,-0.063,1.1118798755925106,0.024,-0.024,0.3342,0.2965,2.972178623433613,1.4521867946587483,10.00385399861903,11.172091483145621,0.4661364455069648,143.37316361589163,3.9849809579313877,rebound
S00623.02,SIMULATED,K00623,12068975,4,11.811,1.0052629711171412,0.07,-0.063,1.1118798755925106,0.024,-0.024,0.3342,0.2965,2.2697122530972274,1.3543278416746078,15.017640506013354,16.926953628415642,0.17776161954133843,124.70116621815113,5.090581546389365,rebound
S00623.03,SIMULATED,K00623,12068975,4,11.811,1.0052629711171412,0.07,-0.063,1.1118798755925106,0.024,-0.024,0.3342,0.2965,1.5952717189601762,1.169929788354221,2.595914746089345,6.044153819227738,0.17269510371885557,93.05559702868202,3.6150796568601287,rebound
S00623.04,SIMULATED,K00623,12068975,4,11.811,1.0052629711171412,0.07,-0.063,1.1118798755925106,0.024,-0.024,0.3342,0.2965,6.078939593664214,2.266057887113236,15.393067355982502,27.213941702394514,0.4024661711143803,349.11210011109995,5.547951874894265,rebound
S00700.01,SIMULATED,K00700,8962094,4,13.58,0.8022568790390056,0.061,-0.053,0.9300231394616479,0.019,-0.019,0.3858,0.2711,4.642198679713949,1.8949547802128048,28.779187884241434,35.12006129328196,0.134335041002933,348.93845570368404,5.896203130247316,rebound
S00700.02,SIMULATED,K00700,8962094,4,13.58,0.8022568790390056,0.061,-0.053,0.9300231394616479,0.019,-0.019,0.3858,0.2711,2.0461184062540054,1.2679558576747385,7.430798856551003,10.65400158071475,0.505851938599326,156.22819025913225,3.448487018253148,rebound
S00700.03,SIMULATED,K00700,8962094,4,13.58,0.8022568790390056,0.061,-0.053,0.9300231394616479,0.019,-0.019,0.3858,0.2711,1.2698329087708058,1.0459074776345545,16.59752214498055,16.69272894328037,0.08505335307821611,106.30107809343332,4.626442689255646,rebound
S00700.04,SIMULATED,K00700,8962094,4,13.58,0.8022568790390056,0.061,-0.053,0.9300231394616479,0.019,-0.019,0.3858,0.2711,2.466055430861643,1.373442343353529,64.43111344485736,77.56720782012029,0.41773959282521,183.30402375967748,7.040063141059751,rebound
S00730.01,SIMULATED,K00730,10227020,4,15.344,1.1123701956149226,0.072,-0.087,1.3314402373831553,0.097,-0.089,0.4191,0.2555,9.594094768083302,2.8903080654063382,8.011079665360649,15.985722888936149,0.7413476107877677,396.0805860166015,3.942121023465049,rebound
S00730.02,SIMULATED,K00730,10227020,4,15.344,1.1123701956149226,0.072,-0.087,1.3314402373831553,0.097,-0.089,0.4191,0.2555,6.8860360165930175,2.449062219083332,5.6625161660672445,10.619981078822414,0.30663464118661055,284.37729806386216,4.882476470264931,rebound
S00730.03,SIMULATED,K00730,10227020,4,15.344,1.1123701956149226,0.072,-0.087,1.3314402373831553,0.097,-0.089,0.4191,0.2555,14.082362092455849,3.5873657648805404,20.717308342267206,21.33938184322162,0.6257993895712228,610.1640341833615,5.043311407853953,rebound
S00730.04,SIMULATED,K00730,10227020,4,15.344,1.1123701956149226,0.072,-0.087,1.3314402373831553,0.097,-0.089,0.4191,0.2555,7.328132512028061,2.5043897786929312,7.355157004094664,7.960330837374477,0.01442435308472263,297.3713548330769,4.659681460228588,rebound
S00935.01,SIMULATED,K00935,9347899,4,15.237,1.1329226297514008,0.051,-0.059,1.1072686796922964,0.053,-0.051,0.3354,0.2949,37.3455355047528,6.829709247935542,4.318968345102674,22.91690503643181,0.18336682185092676,3197.695024599484,5.383850370679001,rebound
S00935.02,SIMULATED,K00935,9347899,4,15.237,1.1329226297514008,0.051,-0.059,1.1072686796922964,0.053,-0.051,0.3354,0.2949,33.652074620200224,6.03019618450736,29.42764133114247,46.8255582468648,0.47835617591690566,2492.8462493629704,6.103464407373087,rebound
S00935.03,SIMULATED,K00935,9347899,4,15.237,1.1329226297514008,0.051,-0.059,1.1072686796922964,0.053,-0.051,0.3354,0.2949,17.874925658106847,4.388059247057477,62.739255135588294,96.30944042033822,0.7365850874092205,1320.011077441808,5.977163037469276,rebound
S00935.04,SIMULATED,K00935,9347899,4,15.237,1.1329226297514008,0.051,-0.059,1.1072686796922964,0.053,-0.051,0.3354,0.2949,4.54690327538981,1.8776348397836686,2.0640335767667897,10.559760529632403,0.557065128950314,241.68788456077047,3.51362005130117,rebound
S01052.01,SIMULATED,K01052,5956342,4,15.381,1.0414487011315128,0.052,-0.059,1.177811197511336,0.041,-0.038,0.3728,0.2787,5.096630096945999,2.064022397599204,13.264455881643752,19.269554548085093,0.8022163054377613,258.11669472518764,3.376234080023515,rebound
S01052.02,SIMULATED,K01052,5956342,4,15.381,1.0414487011315128,0.052,-0.059,1.177811197511336,0.041,-0.038,0.3728,0.2787,3.7339026803544737,1.649974750285462,4.056425738966952,7.74816234643442,0.3010855838917963,164.94603494320248,3.9800194552001584,rebound
S01052.03,SIMULATED,K01052,5956342,4,15.381,1.0414487011315128,0.052,-0.059,1.177811197511336,0.041,-0.038,0.3728,0.2787,4.098978833346053,1.6660816032781245,43.58138116917773,76.76456481170129,0.7141181917238145,168.18211965021283,6.275226847653301,rebound
S01052.04,SIMULATED,K01052,5956342,4,15.381,1.0414487011315128,0.052,-0.059,1.177811197511336,0.041,-0.038,0.3728,0.2787,6.271381125530722,2.2748549224817416,5.262930273351511,48.805073930604934,0.8221599948229807,313.54125604413514,4.388092550747885,rebound
S01236.01,SIMULATED,K01236,6677841,4,13.659,1.3827051630294926,0.051,-0.053,1.3483405967509352,0.042,-0.04,0.30500000000000005,0.30385,30.02233346421176,5.778438711228414,17.4478194667444,37.74672607430517,0.7294735978914509,1543.6912505275898,5.041134723588439,rebound
S01236.02,SIMULATED,K01236,6677841,4,13.659,1.3827051630294926,0.051,-0.053,1.3483405967509352,0.042,-0.04,0.30500000000000005,0.30385,10.2100537412314,3.195922315366705,2.001739541623015,13.003009936440137,0.49021199558918344,472.2063776493882,4.503000215637818,rebound
S01236.03,SIMULATED,K01236,6677841,4,13.659,1.3827051630294926,0.051,-0.053,1.3483405967509352,0.042,-0.04,0.30500000000000005,0.30385,12.826734816800842,3.570109185268109,18.32220731566495,57.502043179077724,0.8467064911910198,589.2538338502412,4.511443801026975,rebound
S01236.04,SIMULATED,K01236,6677841,4,13.659,1.3827051630294926,0.051,-0.053,1.3483405967509352,0.042,-0.04,0.30500000000000005,0.30385,18.632033666488855,4.396664532504648,7.630141784338095,103.88054813758824,0.036413091510752414,893.6883160011763,10.321474901940185,rebound
S01278.01,SIMULATED,K01278,8609450,4,15.204,1.1008111489191397,0.072,-0.068,1.274648569344844,0.048,-0.046,0.421,0.2521,6.142641741186869,2.3404696985275892,23.54187583470106,27.726710278516325,0.31490023556124525,283.3764539230237,6.437721474873399,rebound
S01278.02,SIMULATED,K01278,8609450,4,15.204,1.1008111489191397,0.072,-0.068,1.274648569344844,0.048,-0.046,0.421,0.2521,8.127181148415854,2.6538429692570045,41.57616024607948,49.57790704523276,0.44383558049212024,364.3410948191232,7.376907867993118,rebound
S01278.03,SIMULATED,K01278,8609450,4,15.204,1.1008111489191397,0.072,-0.068,1.274648569344844,0.048,-0.046,0.421,0.2521,1.6118154535065905,1.1818586562979323,5.283147868786696,10.306911103147717,0.46674962146394544,72.25847584122037,4.313115972001999,rebound
S01278.04,SIMULATED,K01278,8609450,4,15.204,1.1008111489191397,0.072,-0.068,1.274648569344844,0.048,-0.046,0.421,0.2521,1.1212398637058159,1.0299595323689092,1.4177573806329358,15.249298088464025,0.09352665904910619,54.877970079228504,5.53246420817186,rebound
S01574.01,SIMULATED,K01574,10028792,4,14.6,1.0922877078562507,0.09,-0.072,1.6186526591436419,0.043,-0.04,0.4288,0.2472,52.137486171432315,10.895247607238641,92.85055846628204,129.53096436234267,0.7479989581983196,3808.0752389928743,9.58082218857765,rebound
S01574.02,SIMULATED,K01574,10028792,4,14.6,1.0922877078562507,0.09,-0.072,1.6186526591436419,0.043,-0.04,0.4288,0.2472,28.50675473502892,5.781425908139985,114.06930285642864,215.7364423164286,0.037859152481812,1072.2628018295222,17.1032188160199,rebound
S01574.03,SIMULATED,K01574,10028792,4,14.6,1.0922877078562507,0.09,-0.072,1.6186526591436419,0.043,-0.04,0.4288,0.2472,4.273513750780147,1.8254866187587606,3.8923881649103507,6.61834385708829,0.4029860932095962,106.90268642992217,4.894442731400111,rebound
S01574.04,SIMULATED,K01574,10028792,4,14.6,1.0922877078562507,0.09,-0.072,1.6186526591436419,0.043,-0.04,0.4288,0.2472,3.695975210373282,1.6798072483714863,9.092137505742071,10.135102323093951,0.5155964113906204,90.5211813736509,5.290226330511174,rebound
S01952.04,SIMULATED,K01952,7747425,4,14.601,0.8960061487701463,0.071,-0.072,1.2925577554436067,0.035,-0.034,0.4603,0.2291,5.043775592974663,2.0643610485828905,35.0037889575715,45.42113662765546,0.268953286527031,214.39272180567758,8.36439788794513,rebound
S01952.01,SIMULATED,K01952,7747425,4,14.601,0.8960061487701463,0.071,-0.072,1.2925577554436067,0.035,-0.034,0.4603,0.2291,5.772064328451156,2.214002300131651,0.41722248461533873,8.568363622676493,0.8367058157709925,246.60101588204594,2.727460075877009,rebound
S01952.02,SIMULATED,K01952,7747425,4,14.601,0.8960061487701463,0.071,-0.072,1.2925577554436067,0.035,-0.034,0.4603,0.2291,5.149484600917335,1.9047589584170064,26.978874786511707,29.59948830035525,0.6346878546208418,182.52349473568088,5.817506854168268,rebound
S01952.03,SIMULATED,K01952,7747425,4,14.601,0.8960061487701463,0.071,-0.072,1.2925577554436067,0.035,-0.034,0.4603,0.2291,1.0212666244028048,1.0015329637684487,0.5720461449756615,5.5579193053679585,0.48340259126836665,50.462553373027795,3.773861869519484,rebound
S02038.01,SIMULATED,K02038,8950568,4,14.779,0.8582915794711071,0.036,-0.044,0.8839935536610661,0.021,-0.02,0.4526,0.2327,4.099860592860751,1.755842617834689,2.4243215302215915,9.1285268423676,0.48613726341263025,331.59778240607136,3.0839482632496287,rebound
S02038.02,SIMULATED,K02038,8950568,4,14.779,0.8582915794711071,0.036,-0.044,0.8839935536610661,0.021,-0.02,0.4526,0.2327,3.7734366012831915,1.6585750468619607,4.3289543903498435,13.756335026422704,0.8929710725934433,295.87665473228196,1.8210288837943767,rebound
S02038.03,SIMULATED,K02038,8950568,4,14.779,0.8582915794711071,0.036,-0.044,0.8839935536610661,0.021,-0.02,0.4526,0.2327,2.972178623433613,1.4698839202504426,18.740048701637587,19.689732425085595,0.3640816819225679,232.38416080240103,4.246664771613586,rebound
S02038.04,SIMULATED,K02038,8950568,4,14.779,0.8582915794711071,0.036,-0.044,0.8839935536610661,0.021,-0.02,0.4526,0.2327,1.180851254182903,1.0578906545697282,2.8364143309524255,27.71339694734105,0.4013760720267598,120.37103828101777,4.68030862900779,rebound
S02086.01,SIMULATED,K02086,6768394,4,13.959,1.0377108707480711,0.071,-0.082,1.5420111616093575,0.039,-0.037,0.37155000000000005,0.27875,3.6572528447525885,1.51624552908033,1.0369541577699326,7.717855395879035,0.1289184073679801,81.2648379132186,5.419842175996353,rebound
S02086.02,SIMULATED,K02086,6768394,4,13.959,1.0377108707480711,0.071,-0.082,1.5420111616093575,0.039,-0.037,0.37155000000000005,0.27875,3.932417857960082,1.7120530859422578,0.628625229757493,9.656246426847037,0.7240390061979971,103.6091379998443,4.061370308629959,rebound
S02086.03,SIMULATED,K02086,6768394,4,13.959,1.0377108707480711,0.071,-0.082,1.5420111616093575,0.039,-0.037,0.37155000000000005,0.27875,3.9736262724621083,1.7368234419744721,10.477862683816948,12.904447559855328,0.39398512828775456,106.62890546965338,5.957595250798557,rebound
S02086.04,SIMULATED,K02086,6768394,4,13.959,1.0377108707480711,0.071,-0.082,1.5420111616093575,0.039,-0.037,0.37155000000000005,0.27875,6.813891700374821,2.3880346624112323,51.65895529400044,363.39146001999984,0.8860517934361308,201.5788018564776,9.146569382562218,rebound
S02871.01,SIMULATED,K02871,10793172,4,14.754,0.8288872617132327,0.034,-0.041,0.8434881156049797,0.021,-0.02,0.45339999999999997,0.23322500000000002,3.36606853622479,1.482601203063624,6.39816144527387,13.593607320915206,0.5771083834275217,259.674558569042,3.1781094387096727,rebound
S02871.02,SIMULATED,K02871,10793172,4,14.754,0.8288872617132327,0.034,-0.041,0.8434881156049797,0.021,-0.02,0.45339999999999997,0.23322500000000002,1.3513585757006497,1.0810100679967916,2.7162582194518667,6.033368472481282,0.48247037285604255,138.0511990837038,2.5990402305908358,rebound
S02871.04,SIMULATED,K02871,10793172,4,14.754,0.8288872617132327,0.034,-0.041,0.8434881156049797,0.021,-0.02,0.45339999999999997,0.23322500000000002,3.508641293968403,1.6615060238518915,5.591924022659096,8.974530770783133,0.6284643130498002,326.1253408141417,2.6347038817925257,rebound
